,Position,Track Name,Artist,Streams,URL,Year,Month,Day,Region,Age on Chart
11266,67,CHopstix (with Travis Scott),ScHoolboy Q,54642,https://open.spotify.com/track/01DOm09B2AbiTARAbXVI6g,2019,4,23,ca,14
11267,68,Formation,Beyoncé,54455,https://open.spotify.com/track/6g0Orsxv6glTJCt4cHsRsQ,2019,4,23,ca,0
11268,69,Youngblood,5 Seconds of Summer,54041,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE,2019,4,23,ca,112
11269,70,Envy Me,Calboy,51757,https://open.spotify.com/track/05t7JMip6JrLuSrMV5yYjX,2019,4,23,ca,29
11270,71,6 Inch (feat. The Weeknd),Beyoncé,51545,https://open.spotify.com/track/0pxNyJJiL2zZZ5GgJ4JhsQ,2019,4,23,ca,0
11271,72,Con Calma,Daddy Yankee,50450,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m,2019,4,23,ca,61
11272,73,Close To Me (with Diplo) (feat. Swae Lee),Ellie Goulding,50359,https://open.spotify.com/track/5JEx7HbmvHQQswJCsoo9rA,2019,4,23,ca,112
11273,74,Racks In The Middle (feat. Roddy Ricch and Hit-Boy),Nipsey Hussle,50285,https://open.spotify.com/track/6ya8ejoKgw906Y8LWclqrp,2019,4,23,ca,22
11274,75,Slide (feat. Blueface & Lil Tjay),French Montana,49976,https://open.spotify.com/track/40Zb4FZ6nS1Hj8RVfaLkCV,2019,4,23,ca,4
11275,76,Mo Bamba,Sheck Wes,49841,https://open.spotify.com/track/1xzBco0xcoJEDXktl7Jxrr,2019,4,23,ca,112
11276,77,i,Lil Skies,49193,https://open.spotify.com/track/4ZT9FnbFu1PaBfV3itxiqT,2019,4,23,ca,53
11277,78,Taste (feat. Offset),Tyga,49057,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy,2019,4,23,ca,112
11278,79,rockstar (feat. 21 Savage),Post Malone,48376,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt,2019,4,23,ca,112
11279,80,Cool,Jonas Brothers,48046,https://open.spotify.com/track/3QmolSZqjjLksTUvZJ6pPS,2019,4,23,ca,18
11280,81,Thotiana,Blueface,46741,https://open.spotify.com/track/3oh6SCCeLuXhFpEyepla6G,2019,4,23,ca,88
11281,82,i love you,Billie Eilish,46418,https://open.spotify.com/track/6CcJMwBtXByIz4zQLzFkKc,2019,4,23,ca,25
11282,83,Meant to Be (feat. Florida Georgia Line),Bebe Rexha,46322,https://open.spotify.com/track/4e4fqjx0Izh4svvTef1z7e,2019,4,23,ca,112
11283,84,Body (feat. Brando),Loud Luxury,46223,https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs,2019,4,23,ca,112
11284,85,Don't Hurt Yourself (feat. Jack White),Beyoncé,46070,https://open.spotify.com/track/78eouBKVRyhbSzJwChr6QM,2019,4,23,ca,0
11285,86,SAD!,XXXTENTACION,45411,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2,2019,4,23,ca,112
11286,87,I Like Me Better,Lauv,45142,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ,2019,4,23,ca,109
11287,88,Sixteen,Ellie Goulding,45134,https://open.spotify.com/track/4PkIDTPGedm0enzdvilLNd,2019,4,23,ca,11
11288,89,Don't Pretend (feat. SAFE),Khalid,45033,https://open.spotify.com/track/1E6DEDWDKHoOW0fcFuDghV,2019,4,23,ca,18
11289,90,Girls Like You (feat. Cardi B),Maroon 5,44954,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8,2019,4,23,ca,105
11290,91,Truth Hurts,Lizzo,44852,https://open.spotify.com/track/5Qel1sTrU4LM8HlJSPT2jd,2019,4,23,ca,0
