,Position,Track Name,Artist,Streams,URL,Year,Month,Day,Region,Age on Chart
111,12,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,190934,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM,2019,1,2,es,1
112,13,Calma - Remix,Pedro Capó,186207,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4,2019,1,2,es,1
113,14,Bubalu,Becky G,173070,https://open.spotify.com/track/7dNwJbsT0sg1le5kVugGJb,2019,1,2,es,1
114,15,Vaina Loca,Ozuna,160388,https://open.spotify.com/track/48zFZh27QU5qsrBjn4C2FA,2019,1,2,es,1
115,16,Replay,Maikel Delacalle,153073,https://open.spotify.com/track/07w6jp4Fq8GGqhLoDYoVkb,2019,1,2,es,1
116,17,Está Rico,Marc Anthony,152779,https://open.spotify.com/track/2wRkBumdItthjYP9XknImg,2019,1,2,es,1
117,18,Mujer Bruja,Lola Indigo,150609,https://open.spotify.com/track/4R8TsvDoKSSDVERlaphNBA,2019,1,2,es,1
118,19,MALAMENTE - Cap.1: Augurio,ROSALÍA,146178,https://open.spotify.com/track/1B0BQaSRHxhI0AUlItY3LK,2019,1,2,es,1
119,20,Ibiza,Ozuna,144186,https://open.spotify.com/track/1h9P5WJwyvK8OB7O2YiXgp,2019,1,2,es,1
120,21,Lo siento,Beret,142671,https://open.spotify.com/track/4S6gJt4RYR34t4sjW8wEah,2019,1,2,es,1
121,22,Cuando Te Besé,Becky G,133521,https://open.spotify.com/track/2XXMDz7SPZ4mSFN1PXfHUy,2019,1,2,es,1
122,23,BEBE,6ix9ine,126158,https://open.spotify.com/track/4KkUjFkcQvGvWekl8RATDn,2019,1,2,es,1
123,24,Qué Tienes Tú,Dvicio,122886,https://open.spotify.com/track/4txQPJDlvU72lC6EMhT7m9,2019,1,2,es,1
124,25,Asesina - Remix,Brytiago,120195,https://open.spotify.com/track/59PYgzOiOjGDzjDT5N5oOX,2019,1,2,es,1
125,26,Antes de Morirme (feat. Rosalía),C. Tangana,119677,https://open.spotify.com/track/7aFBy1CBLGnZE1Iv6TvEZE,2019,1,2,es,1
126,27,Desde el Corazón,Bad Bunny,118767,https://open.spotify.com/track/1R2mapMAUiYqre6jcFX57g,2019,1,2,es,1
127,28,Ta To Gucci (Remix),Cauty,114619,https://open.spotify.com/track/7kuRvjpeUcn6qNV9IBXC2C,2019,1,2,es,1
128,29,TELÉFONO,Aitana,112287,https://open.spotify.com/track/5h8VHxOBK1VWWj46T8fSly,2019,1,2,es,1
129,30,Culpables,KAROL G,110108,https://open.spotify.com/track/6q8Lb50EtqNeeJXXe8mMAH,2019,1,2,es,1
130,31,Reggaeton,J Balvin,109588,https://open.spotify.com/track/2D3z17LBMJ2HEHeBFFjTLi,2019,1,2,es,1
131,32,Mocca - Remix,Lalo Ebratt,106406,https://open.spotify.com/track/1usoXi4f0BnMART4uActEA,2019,1,2,es,1
132,33,PPP,Kevin Roldan,97502,https://open.spotify.com/track/1DcxnVNFAyVl2sDQ646pXS,2019,1,2,es,1
133,34,Devuelveme,Ozuna,97242,https://open.spotify.com/track/5uvucCRBTkxv7VxIDLOqe7,2019,1,2,es,1
134,35,Perdón,David Bisbal,96100,https://open.spotify.com/track/4iCJFRTRsFlj4UWoEd7bS9,2019,1,2,es,1
135,36,Cuando Nadie Ve,Morat,94884,https://open.spotify.com/track/71iAechwVKGu26pahzFL0k,2019,1,2,es,1
136,37,Bajito,Ana Guerra,94596,https://open.spotify.com/track/1izomJbkB4nTh5hDLgsBZd,2019,1,2,es,1
137,38,Ni La Hora,Ana Guerra,91224,https://open.spotify.com/track/1he4G9w0zh5GokInpOSINW,2019,1,2,es,1
138,39,Mujeres,Mozart La Para,89376,https://open.spotify.com/track/6xLvYhLOW2oETJoZv8ChU8,2019,1,2,es,1
139,40,5 Sentidos,Dvicio,89050,https://open.spotify.com/track/7chjOPhoxbpRYSrO1rvdnu,2019,1,2,es,1
140,41,Sin Pijama,Becky G,88568,https://open.spotify.com/track/2ijef6ni2amuunRoKTlgww,2019,1,2,es,1
141,42,Desconocidos,Mau y Ricky,87630,https://open.spotify.com/track/0s5DNDV6LAKn2u2Ufa3VjQ,2019,1,2,es,1
142,43,A Solas - Remix,Lunay,85488,https://open.spotify.com/track/3T5QSIgoaPIh07SwixRDp7,2019,1,2,es,1
143,44,Celoso,Lele Pons,84704,https://open.spotify.com/track/33zcmmElV1YbRZe57biUjg,2019,1,2,es,1
144,45,Déjala Que Baile,Melendi,84393,https://open.spotify.com/track/2KK9N6iBAisA0booTu3bGd,2019,1,2,es,1
145,46,Te Boté - Remix,Nio Garcia,83463,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i,2019,1,2,es,1
146,47,Caro,Bad Bunny,83271,https://open.spotify.com/track/6it15CsDlkqB7N4lF0C1qM,2019,1,2,es,1
147,48,Te echo de menos,Beret,79392,https://open.spotify.com/track/3gPOFPYLgpvQz0ZMwmv7NE,2019,1,2,es,1
148,49,Tanta Falta,Bryant Myers,79370,https://open.spotify.com/track/0sPTfDSZgE3KvcvqaKPtEx,2019,1,2,es,1
149,50,Créeme,KAROL G,77353,https://open.spotify.com/track/1mT47pKLXUwPYGwB91GcNz,2019,1,2,es,1
150,51,Él no soy yo,Blas Cantó,76995,https://open.spotify.com/track/38mCl4EuWhML4eaZPdNQ3a,2019,1,2,es,1
151,52,Usted,Juan Magán,76836,https://open.spotify.com/track/79HTe42PihWUUq4BDjcuCq,2019,1,2,es,1
152,53,Mejor Que Tú,Aitana,75313,https://open.spotify.com/track/7Kn8yBD9hk8zJtgMQQrTKV,2019,1,2,es,1
153,54,Girls Like You (feat. Cardi B),Maroon 5,74551,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8,2019,1,2,es,1
154,55,No Me Acuerdo,Thalía,74350,https://open.spotify.com/track/1G586ld1gbaECg4Bc6w40O,2019,1,2,es,1
155,56,No Te Preocupes por Mi,Leiva,70929,https://open.spotify.com/track/2huX4MIVEWQtzCpu6B05SV,2019,1,2,es,1
156,57,Ya No Quiero Ná,Lola Indigo,70651,https://open.spotify.com/track/2A2Q4CYBcVvBF2OqgJ3OWX,2019,1,2,es,1
157,58,Lo Malo - Operación Triunfo 2017,Aitana,69997,https://open.spotify.com/track/7aJP1XcWcSU9w0eqSvaeZR,2019,1,2,es,1
158,59,Good Vibes,Fuego,69967,https://open.spotify.com/track/4TwIbmabI2R5XUhqptk6Ev,2019,1,2,es,1
159,60,Say My Name,David Guetta,69883,https://open.spotify.com/track/0YammaEkYSeo9vQYZ1OwS6,2019,1,2,es,1
160,61,Luz Apaga,Ozuna,69327,https://open.spotify.com/track/5Q3e16qE1RE5oilN3ukasm,2019,1,2,es,1
161,62,PIENSO EN TU MIRÁ - Cap.3: Celos,ROSALÍA,69189,https://open.spotify.com/track/5r8mGKhCDIVWb3AG4hm0l0,2019,1,2,es,1
162,63,"thank u, next",Ariana Grande,68597,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH,2019,1,2,es,1
163,64,De La Tierra Hasta Marte,Alfred García,67242,https://open.spotify.com/track/5JeYtXkFiWoQ6nEjtURNMm,2019,1,2,es,1
164,65,Bohemian Rhapsody - Remastered 2011,Queen,62690,https://open.spotify.com/track/7tFiyTwD0nx5a1eklYtX2J,2019,1,2,es,1
165,66,No Es Justo,J Balvin,61745,https://open.spotify.com/track/5qFeMRz4TvetPmzjre9Dq7,2019,1,2,es,1
166,67,Solo (feat. Demi Lovato),Clean Bandit,61220,https://open.spotify.com/track/3NuK5xMlSlB6K2Qp16zf3h,2019,1,2,es,1
167,68,Un Veneno,C. Tangana,60516,https://open.spotify.com/track/42C5Bbb4dHwS5OFMvtGkG2,2019,1,2,es,1
168,69,I Like It,Cardi B,59652,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z,2019,1,2,es,1
169,70,La Cintura,Alvaro Soler,58300,https://open.spotify.com/track/1BFmBgVOnLy3Ekrxz1lBOK,2019,1,2,es,1
170,71,A Partir De Hoy,David Bisbal,58041,https://open.spotify.com/track/7ojH6H4wE6XJNgzU4uvNc8,2019,1,2,es,1
