Position,Track Name,Artist,Streams,URL,Year,Month,Day,Region,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
62,Let Me Down Slowly,Alec Benjamin,463060,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d,2019,3,29,us,0.652,0.557,1,-5.714,0,0.0318,0.74,0,0.124,0.483,150.073,169354,4
63,Price On My Head (feat. The Weeknd),NAV,454121,https://open.spotify.com/track/4RbbzNY4MEcgzewYWkIsGu,2019,3,29,us,0.768,0.574,6,-6.104,0,0.136,0.384,1.65e-05,0.336,0.278,74.949,217776,4
64,Leave Me Alone,Flipp Dinero,449242,https://open.spotify.com/track/14mHfNsSHN0FbLftyjrV9g,2019,3,29,us,0.792,0.743,7,-2.806,1,0.0851,0.107,0,0.183,0.742,150.024,195637,4
65,Don't Call Me Up,Mabel,444335,https://open.spotify.com/track/5WHTFyqSii0lmT9R21abT8,2019,3,29,us,0.674,0.881,9,-2.853,1,0.147,0.296,3.01e-06,0.0793,0.234,98.994,178480,4
66,Armed And Dangerous,Juice WRLD,443395,https://open.spotify.com/track/5wujBwqG7INdStqGd4tRMX,2019,3,29,us,0.736,0.67,10,-6.702,1,0.311,0.186,0,0.114,0.845,130.032,169999,4
67,Red Room,Offset,440537,https://open.spotify.com/track/4TWflhgevIGo448fWc6mQq,2019,3,29,us,0.936,0.559,7,-8.587,0,0.157,0.479,0,0.128,0.527,112.347,241440,4
68,Moonlight,XXXTENTACION,435829,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL,2019,3,29,us,0.921,0.537,9,-5.723,0,0.0804,0.556,0.00404,0.102,0.711,128.009,135090,4
69,High Hopes,Panic! At The Disco,426350,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom,2019,3,29,us,0.579,0.904,5,-2.729,1,0.0618,0.193,0,0.064,0.681,82.014,190947,4
70,Pure Cocaine,Lil Baby,424524,https://open.spotify.com/track/577YBGuskWkVDCxZrLRB4v,2019,3,29,us,0.964,0.487,10,-6.071,0,0.421,0.00127,6.57e-06,0.115,0.107,127.05,154024,4
71,Space Cadet (feat. Gunna),Metro Boomin,423408,https://open.spotify.com/track/1fewSx2d5KIZ04wsooEBOz,2019,3,29,us,0.901,0.464,5,-9.789,0,0.0645,0.368,1.71e-05,0.238,0.638,109.004,203267,4
72,idontwannabeyouanymore,Billie Eilish,422698,https://open.spotify.com/track/40T5GIqQ1CegGm2PTEl8Bu,2019,3,29,us,0.483,0.412,7,-8.461,1,0.0402,0.737,0,0.116,0.247,170.163,203569,3
73,Make Believe,Juice WRLD,420996,https://open.spotify.com/track/6eiztdXRkooWsBt2xToMWI,2019,3,29,us,0.465,0.84,0,-4.35,1,0.0722,0.125,0,0.138,0.672,83.981,142026,4
74,rockstar (feat. 21 Savage),Post Malone,415811,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt,2019,3,29,us,0.587,0.535,5,-6.09,0,0.0898,0.117,6.56e-05,0.131,0.14,159.847,218147,4
75,Hear Me Calling,Juice WRLD,410035,https://open.spotify.com/track/13ZyrkCDmRz5xY3seuAWYk,2019,3,29,us,0.699,0.687,7,-3.997,0,0.106,0.308,3.63e-05,0.121,0.499,88.932,189977,4
76,Wow. - Remix,Post Malone,404515,https://open.spotify.com/track/0fcq51a3gOI6gPvzc0YLsk,2019,3,29,us,0.797,0.64,11,-6.272,0,0.194,0.148,0,0.209,0.486,100.002,170053,4
77,Freaky,Tory Lanez,404175,https://open.spotify.com/track/0NJp8GyCOWnQh71xKSPfuV,2019,3,29,us,0.966,0.563,8,-5.764,1,0.0618,0.00202,0,0.105,0.363,104.991,173926,4
78,MIA (feat. Drake),Bad Bunny,398050,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO,2019,3,29,us,0.817,0.539,6,-6.349,0,0.0621,0.0141,0.000496,0.099,0.158,97.062,210368,4
79,Sweet but Psycho,Ava Max,397277,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim,2019,3,29,us,0.719,0.704,1,-4.724,1,0.0476,0.0691,0,0.166,0.628,133.002,187436,4
80,Undrunk,FLETCHER,396215,https://open.spotify.com/track/5SHhPFh68OhUmuRPymKX9d,2019,3,29,us,0.679,0.572,5,-6.703,1,0.0781,0.455,2.41e-06,0.127,0.542,92.859,183428,4
81,Nonstop,Drake,390693,https://open.spotify.com/track/0TlLq3lA83rQOYtrqBqSct,2019,3,29,us,0.912,0.412,7,-8.074,1,0.124,0.0164,0.013,0.104,0.422,154.983,238614,4
82,Startender (feat. Offset and Tyga),A Boogie Wit da Hoodie,390490,https://open.spotify.com/track/0jAfdqv18goRTUxm3ilRjb,2019,3,29,us,0.736,0.622,6,-4.653,0,0.133,0.0235,0,0.151,0.506,191.971,192779,4
83,Be Alright,Dean Lewis,387992,https://open.spotify.com/track/2H4gf1wLxvYreMj1jcaN0k,2019,3,29,us,0.551,0.537,11,-7.595,1,0.034,0.705,0,0.0802,0.493,126.421,196493,4
84,Beautiful Crazy,Luke Combs,385484,https://open.spotify.com/track/2rxQMGVafnNaRaXlRMWPde,2019,3,29,us,0.552,0.402,11,-7.431,1,0.0262,0.676,0,0.0928,0.382,103.313,193200,4
