Position,Track Name,Artist,Streams,URL,Year,Month,Day,Region
51,La Boca,Mau y Ricky,3722,https://open.spotify.com/track/0UQwlF2pRkr1lMN6kNNUj3,2019,6,18,pa
52,Ella Quiere Beber - Remix,Anuel AA,3676,https://open.spotify.com/track/3f5lA8nnc4YYF1qf78WpHw,2019,6,18,pa
53,Cúrame,Prince Royce,3663,https://open.spotify.com/track/6rXxAohZzTDsP5KT3IDFIU,2019,6,18,pa
54,Qué Más Pues,Sech,3662,https://open.spotify.com/track/5O3cRP4ZHC9vvVIHtET1f0,2019,6,18,pa
55,Old Town Road (feat. Billy Ray Cyrus) - Remix,Lil Nas X,3631,https://open.spotify.com/track/6u7jPi22kF8CTQ3rb9DHE7,2019,6,18,pa
56,Aullando,Wisin & Yandel,3377,https://open.spotify.com/track/7BuHdm4lQqcyG3qTwdkxus,2019,6,18,pa
57,Rebota,Guaynaa,3375,https://open.spotify.com/track/2YRvdf9cdS88y1wB1WhKoE,2019,6,18,pa
58,X Ti,Sech,3369,https://open.spotify.com/track/65mhesg9E1dT45P5DYX4wV,2019,6,18,pa
59,En Cero,Yandel,3359,https://open.spotify.com/track/51uLQESb4VnYAbs5WtGxho,2019,6,18,pa
60,Cristina,Sebastian Yatra,3256,https://open.spotify.com/track/703iVQrfbQsXt7Uzgy1h8k,2019,6,18,pa
