Position,Track Name,Artist,Streams,URL,Year,Month,Day,Region,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
88,Jocelyn Flores,XXXTENTACION,9502,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96,2019,2,25,nz,0.872,0.391,0,-9.144,0,0.242,0.469,4.13e-06,0.297,0.437,134.021,119133,4
89,Faucet Failure,Ski Mask The Slump God,9438,https://open.spotify.com/track/1ThmUihH9dF8EV08ku5AXN,2019,2,25,nz,0.935,0.552,10,-9.373,0,0.335,0.111,0,0.0952,0.615,99.993,145627,4
90,bellyache,Billie Eilish,9413,https://open.spotify.com/track/51NFxnQvaosfDDutk0tams,2019,2,25,nz,0.695,0.573,4,-8.597,0,0.106,0.46,0.0734,0.482,0.408,99.939,179172,4
91,Hope,The Chainsmokers,9400,https://open.spotify.com/track/4BiiOzZCrXEzHRLYcYFiD5,2019,2,25,nz,0.773,0.699,1,-5.982,0,0.0958,0.488,3.6e-06,0.0814,0.513,104.941,180120,4
92,Moonlight,XXXTENTACION,9348,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL,2019,2,25,nz,0.921,0.537,9,-5.723,0,0.0804,0.556,0.00404,0.102,0.711,128.009,135090,4
93,I Like Me Better,Lauv,9280,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ,2019,2,25,nz,0.752,0.505,9,-7.621,1,0.253,0.535,2.55e-06,0.104,0.419,91.97,197437,4
94,In My Mind,Dynoro,9220,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33,2019,2,25,nz,0.694,0.77,6,-5.335,1,0.149,0.176,1.1e-05,0.118,0.163,125.905,184560,4
95,Swervin (feat. 6ix9ine),A Boogie Wit da Hoodie,9052,https://open.spotify.com/track/1wJRveJZLSb1rjhnUHQiv6,2019,2,25,nz,0.581,0.662,9,-5.239,1,0.303,0.0153,0,0.111,0.434,93.023,189487,4
96,Waiting,KIAN,8968,https://open.spotify.com/track/0TBFJanfWaByPIi3f7RR82,2019,2,25,nz,0.787,0.448,4,-7.671,0,0.0508,0.372,0,0.0779,0.471,138.03,215653,4
97,ghostin,Ariana Grande,8930,https://open.spotify.com/track/4lD7gHKF1e8Y9stQuVezZB,2019,2,25,nz,0.396,0.358,9,-8.294,1,0.0292,0.422,1.71e-05,0.19,0.111,103.807,271467,4
98,Woke Up Late (feat. Hailee Steinfeld),Drax Project,8756,https://open.spotify.com/track/3qLBz3j26AHO2jBYUQWLA6,2019,2,25,nz,0.698,0.66,2,-5.429,0,0.083,0.043,0,0.186,0.351,119.214,181859,4
99,This Feeling,The Chainsmokers,8686,https://open.spotify.com/track/4NBTZtAt1F13VvlSKe6KTl,2019,2,25,nz,0.575,0.571,1,-7.906,1,0.0439,0.0558,0,0.0912,0.449,105.049,197947,4
100,"Thotiana (feat. Cardi B, YG) [Remix]",Blueface,8651,https://open.spotify.com/track/1JkrD47SDpAbyvqKtolcea,2019,2,25,nz,0.911,0.721,10,-4.833,0,0.28,0.0364,0,0.111,0.69,104.11,297546,4
1,"break up with your girlfriend, i'm bored",Ariana Grande,51084,https://open.spotify.com/track/4kV4N9D1iKVxx1KLvtTpjS,2019,2,26,nz,0.726,0.554,5,-5.29,0,0.0917,0.0421,0,0.106,0.335,169.999,190440,4
2,7 rings,Ariana Grande,50899,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF,2019,2,26,nz,0.778,0.317,1,-10.732,0,0.334,0.592,0,0.0881,0.327,140.048,178627,4
3,Wow.,Post Malone,44247,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP,2019,2,26,nz,0.833,0.539,11,-7.399,0,0.178,0.163,2.1e-06,0.101,0.385,99.947,149520,4
4,Talk,Khalid,42107,https://open.spotify.com/track/0rTV5WefWd1J3OwIheTzxM,2019,2,26,nz,0.9,0.4,0,-8.443,1,0.124,0.0501,0,0.0876,0.338,136.001,197487,4
5,bury a friend,Billie Eilish,41765,https://open.spotify.com/track/4NzMOnvSJVNKF7nw5NkXIP,2019,2,26,nz,0.905,0.389,8,-14.505,1,0.332,0.74,0.162,0.106,0.196,120.046,193143,4
6,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,41713,https://open.spotify.com/track/7dbka99KTWke5o9hRp0JoB,2019,2,26,nz,0.761,0.479,2,-5.574,1,0.0466,0.552,0,0.0704,0.912,89.913,158040,4
7,Shallow,Lady Gaga,38890,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B,2019,2,26,nz,0.572,0.385,7,-6.362,1,0.0308,0.371,0,0.231,0.323,95.799,215733,4
8,Dancing With A Stranger (with Normani),Sam Smith,34840,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki,2019,2,26,nz,0.741,0.52,8,-7.513,1,0.0656,0.45,1.97e-06,0.222,0.347,102.998,171030,4
9,MIDDLE CHILD,J. Cole,30345,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8,2019,2,26,nz,0.837,0.364,8,-11.713,1,0.276,0.149,0,0.271,0.463,123.984,213594,4
10,Without Me,Halsey,30006,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C,2019,2,26,nz,0.752,0.488,6,-7.05,1,0.0705,0.297,9.11e-06,0.0936,0.533,136.041,201661,4
11,Sweet but Psycho,Ava Max,27608,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim,2019,2,26,nz,0.719,0.704,1,-4.724,1,0.0476,0.0691,0,0.166,0.628,133.002,187436,4
12,i'm so tired...,Lauv,27207,https://open.spotify.com/track/7COXchtUOMd6uIT6HvmRaI,2019,2,26,nz,0.599,0.733,11,-7.058,1,0.203,0.176,0,0.242,0.534,102.211,162583,4
13,"thank u, next",Ariana Grande,27091,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ,2019,2,26,nz,0.717,0.653,1,-5.634,1,0.0658,0.229,0,0.101,0.412,106.966,207320,4
14,Happier,Marshmello,25255,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99,2019,2,26,nz,0.687,0.792,5,-2.749,1,0.0452,0.191,0,0.167,0.671,100.015,214290,4
15,Better,Khalid,25094,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ,2019,2,26,nz,0.596,0.552,0,-10.278,0,0.097,0.0765,0.334,0.104,0.112,97.949,229320,4
16,Soaked,Bene,25092,https://open.spotify.com/track/70TEuKwiK0bd5phEQkbvT4,2019,2,26,nz,0.792,0.54,9,-5.975,0,0.0342,0.485,0,0.104,0.577,93.001,241935,4
17,Please Me,Cardi B,24436,https://open.spotify.com/track/0PG9fbaaHFHfre2gUVo7AN,2019,2,26,nz,0.747,0.57,1,-6.711,1,0.081,0.0642,0,0.0832,0.65,133.992,200890,4
18,Saturday Nights,Khalid,24063,https://open.spotify.com/track/5kfNriitmkNE8mUbZ7gbq8,2019,2,26,nz,0.551,0.44,10,-8.559,1,0.0985,0.606,3.02e-05,0.11,0.341,167.923,210667,4
19,Eastside (with Halsey & Khalid),benny blanco,24020,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU,2019,2,26,nz,0.632,0.686,6,-7.665,0,0.243,0.549,0,0.2,0.329,89.949,170770,4
20,Thotiana,Blueface,22916,https://open.spotify.com/track/3oh6SCCeLuXhFpEyepla6G,2019,2,26,nz,0.906,0.382,10,-12.89,0,0.269,0.18,0,0.113,0.391,104.025,129264,4
21,Always Remember Us This Way,Lady Gaga,21265,https://open.spotify.com/track/2rbDhOo9Fh61Bbu23T2qCk,2019,2,26,nz,0.553,0.502,0,-5.972,1,0.0409,0.299,0,0.764,0.296,129.976,210200,4
22,Murder On My Mind,YNW Melly,21166,https://open.spotify.com/track/7eBqSVxrzQZtK2mmgRG6lC,2019,2,26,nz,0.759,0.73,0,-7.985,0,0.0516,0.145,3.06e-06,0.11,0.74,115.007,268434,4
23,Who Do You Love,The Chainsmokers,21074,https://open.spotify.com/track/11cDEev79fPKi6uJCjUhu8,2019,2,26,nz,0.51,0.835,3,-4.673,1,0.0447,0.00791,0,0.219,0.435,140.024,226747,4
24,a lot,21 Savage,20990,https://open.spotify.com/track/2t8yVaLvJ0RenpXUIAC52d,2019,2,26,nz,0.837,0.636,1,-7.643,1,0.086,0.0395,0.00125,0.342,0.274,145.972,288624,4
25,Shotgun,George Ezra,20859,https://open.spotify.com/track/4ofwffwvvnbSkrMSCKQDaC,2019,2,26,nz,0.672,0.735,5,-4.733,1,0.0457,0.286,0,0.242,0.754,115.741,201287,4
26,Giant (with Rag'n'Bone Man),Calvin Harris,20221,https://open.spotify.com/track/5itOtNx0WxtJmi1TQ3RuRd,2019,2,26,nz,0.807,0.887,1,-4.311,0,0.0361,0.016,0.000503,0.0811,0.606,122.015,229184,4
27,Nights Like This (feat. Ty Dolla $ign),Kehlani,19993,https://open.spotify.com/track/6ZRuF2n1CQxyxxAAWsKJOy,2019,2,26,nz,0.61,0.725,8,-5.131,1,0.15,0.367,0,0.154,0.291,146.163,201788,4
28,Vibes,Six60,19481,https://open.spotify.com/track/5EKITWJXROxWdc0bcRrMLy,2019,2,26,nz,0.823,0.44,5,-8.465,0,0.0346,0.0375,1.84e-05,0.0945,0.692,102.997,211959,4
29,Going Bad (feat. Drake),Meek Mill,19392,https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc,2019,2,26,nz,0.889,0.496,4,-6.365,0,0.0905,0.259,0,0.252,0.544,86.003,180522,4
30,SICKO MODE,Travis Scott,19238,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h,2019,2,26,nz,0.834,0.73,8,-3.714,1,0.222,0.00513,0,0.124,0.446,155.008,312820,4
31,Body (feat. Brando),Loud Luxury,18880,https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs,2019,2,26,nz,0.752,0.764,1,-4.399,1,0.038,0.0476,9.44e-05,0.0543,0.582,121.958,163216,4
32,when the party's over,Billie Eilish,17596,https://open.spotify.com/track/14JzyD6FlBD5z0wV5P07YI,2019,2,26,nz,0.498,0.104,1,-14.08,0,0.0621,0.979,7.86e-05,0.0895,0.205,124.001,199931,3
33,Love Someone,Lukas Graham,17339,https://open.spotify.com/track/3id2EVGKc3eFAMn9nFnB0r,2019,2,26,nz,0.538,0.409,9,-6.581,0,0.0505,0.172,0,0.11,0.265,171.838,205440,4
34,Bad Liar,Imagine Dragons,17076,https://open.spotify.com/track/2RSHsoi04658QL5xgQVov3,2019,2,26,nz,0.383,0.637,3,-6.993,1,0.0703,0.0722,0,0.368,0.0827,177.913,260773,4
35,Robbery,Juice WRLD,16656,https://open.spotify.com/track/44ShclXTOOnYtt5CnCDeGV,2019,2,26,nz,0.708,0.691,2,-5.179,1,0.0442,0.342,0,0.222,0.535,79.99,240527,4
36,Youngblood,5 Seconds of Summer,16481,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE,2019,2,26,nz,0.596,0.854,7,-5.114,0,0.463,0.0169,0,0.124,0.152,120.274,203418,4
37,Be Alright,Dean Lewis,16006,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm,2019,2,26,nz,0.553,0.586,11,-6.319,1,0.0362,0.697,0,0.0813,0.443,126.684,196373,4
38,Nothing Breaks Like a Heart (feat. Miley Cyrus),Mark Ronson,15952,https://open.spotify.com/track/27rdGxbavYJeBphck5MZAF,2019,2,26,nz,0.601,0.794,7,-5.844,0,0.0671,0.00987,1.36e-06,0.388,0.244,114.066,217467,4
39,Close To Me (with Diplo) (feat. Swae Lee),Ellie Goulding,15683,https://open.spotify.com/track/5JEx7HbmvHQQswJCsoo9rA,2019,2,26,nz,0.574,0.758,1,-5.029,0,0.0621,0.0969,0,0.395,0.492,144.111,182623,4
40,lovely,Billie Eilish,15546,https://open.spotify.com/track/1NJcg626wLln4pGHpiV7mf,2019,2,26,nz,0.351,0.296,4,-10.109,0,0.0333,0.934,0,0.095,0.12,115.284,200186,4
41,Lost In Japan,Shawn Mendes,15094,https://open.spotify.com/track/79esEXlqqmq0GPz0xQSZTV,2019,2,26,nz,0.713,0.738,10,-6.784,1,0.374,0.255,0,0.106,0.425,105.027,201200,4
42,Better Now,Post Malone,14954,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK,2019,2,26,nz,0.68,0.563,10,-5.843,1,0.0454,0.354,0,0.136,0.374,145.028,231267,4
43,ZEZE,Kodak Black,14933,https://open.spotify.com/track/0FZ4Dmg8jJJAPJnvBIzD9z,2019,2,26,nz,0.861,0.603,8,-5.788,0,0.176,0.0521,0,0.0924,0.504,98.043,228760,4
44,Bohemian Rhapsody - Remastered 2011,Queen,14842,https://open.spotify.com/track/7tFiyTwD0nx5a1eklYtX2J,2019,2,26,nz,0.397,0.396,3,-9.91,1,0.05,0.254,0,0.268,0.227,142.913,354320,4
45,imagine,Ariana Grande,14388,https://open.spotify.com/track/39LmTF9RgyakzSYX8txrow,2019,2,26,nz,0.729,0.475,8,-4.985,1,0.0364,0.378,0,0.12,0.371,62.52,212267,3
46,Mo Bamba,Sheck Wes,14333,https://open.spotify.com/track/1xzBco0xcoJEDXktl7Jxrr,2019,2,26,nz,0.729,0.625,4,-5.266,1,0.0315,0.194,0.00986,0.248,0.261,146.034,183907,4
47,Pure Water (with Migos),Mustard,14168,https://open.spotify.com/track/63cd4JkwGgYJrbOizbfmsp,2019,2,26,nz,0.68,0.559,0,-5.545,1,0.129,0.172,0,0.318,0.137,202.006,194520,4
48,Look Back at It,A Boogie Wit da Hoodie,13809,https://open.spotify.com/track/3Ol2xnObFdKV9pmRD2t9x8,2019,2,26,nz,0.791,0.587,3,-5.075,0,0.0413,0.407,0,0.148,0.536,96.057,179449,4
49,11 Minutes (with Halsey feat. Travis Barker),YUNGBLUD,13633,https://open.spotify.com/track/4mGdjNMo0RonTlOEb7cYg4,2019,2,26,nz,0.464,0.852,11,-3.804,1,0.067,0.0116,0,0.108,0.233,160.075,239507,4
50,NASA,Ariana Grande,13239,https://open.spotify.com/track/4SPu0Ql902hTVXkBoNIYtq,2019,2,26,nz,0.737,0.461,6,-6.887,1,0.293,0.447,0,0.268,0.481,75.005,182000,4
51,365,Zedd,13140,https://open.spotify.com/track/2XWjPtKdi5sucFYtVav07d,2019,2,26,nz,0.745,0.693,2,-5.479,0,0.034,0.339,0,0.123,0.248,98.039,181900,4
52,2002,Anne-Marie,12978,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo,2019,2,26,nz,0.697,0.683,1,-2.881,0,0.117,0.0372,0,0.137,0.603,96.133,186987,4
53,7 Minutes,Dean Lewis,12624,https://open.spotify.com/track/2BkyYZmU4JuWW2sYi9EzpC,2019,2,26,nz,0.613,0.739,10,-6.478,1,0.0311,0.526,0,0.149,0.712,104.966,211453,4
54,bloodline,Ariana Grande,12595,https://open.spotify.com/track/2hloaUoRonYssMuqLCBLTX,2019,2,26,nz,0.758,0.665,2,-5.188,0,0.0774,0.0815,0.000157,0.216,0.643,151.976,216893,4
55,needy,Ariana Grande,12280,https://open.spotify.com/track/1TEL6MlSSVLSdhOSddidlJ,2019,2,26,nz,0.647,0.309,7,-7.948,0,0.0366,0.78,7.41e-06,0.202,0.195,87.045,171573,4
56,Promises (with Sam Smith),Calvin Harris,12203,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg,2019,2,26,nz,0.781,0.768,11,-5.991,1,0.0394,0.0119,4.91e-06,0.325,0.486,123.07,213309,4
57,Don’t Give It Up,Six60,12041,https://open.spotify.com/track/5YOqfElMeshCt5oRk4yAgx,2019,2,26,nz,0.851,0.478,7,-6.369,1,0.0385,0.0166,1.05e-05,0.245,0.583,109.981,201768,4
58,Walk Me Home,P!nk,11983,https://open.spotify.com/track/7DHApOHsIFo7EyfieArYGE,2019,2,26,nz,0.652,0.453,1,-6.119,1,0.0445,0.0519,0,0.179,0.432,88.038,177391,3
59,Undecided,Chris Brown,11949,https://open.spotify.com/track/7uiBocndm12aKbsdnQ3Scx,2019,2,26,nz,0.441,0.527,3,-5.318,1,0.0966,0.172,0,0.233,0.589,96.37,187298,4
60,Girls Like You (feat. Cardi B),Maroon 5,11868,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8,2019,2,26,nz,0.851,0.541,0,-6.825,1,0.0505,0.568,0,0.13,0.448,124.959,235545,4
61,bad idea,Ariana Grande,11828,https://open.spotify.com/track/7EQpvVujgytLVY8vKiDHAg,2019,2,26,nz,0.847,0.58,1,-5.316,1,0.0723,0.0276,0.0548,0.1,0.575,137.995,267107,4
62,Don't Call Me Up,Mabel,11791,https://open.spotify.com/track/5WHTFyqSii0lmT9R21abT8,2019,2,26,nz,0.674,0.881,9,-2.853,1,0.147,0.296,3.01e-06,0.0793,0.234,98.994,178480,4
63,High Hopes,Panic! At The Disco,11776,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom,2019,2,26,nz,0.579,0.904,5,-2.729,1,0.0618,0.193,0,0.064,0.681,82.014,190947,4
64,Drip Too Hard (Lil Baby & Gunna),Lil Baby,11730,https://open.spotify.com/track/78QR3Wp35dqAhFEc2qAGjE,2019,2,26,nz,0.897,0.662,1,-6.903,0,0.292,0.0852,0,0.534,0.389,112.511,145543,4
65,Taste (feat. Offset),Tyga,11557,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy,2019,2,26,nz,0.884,0.559,0,-7.442,1,0.12,0.0236,0,0.101,0.342,97.994,232959,4
66,So Close,NOTD,11429,https://open.spotify.com/track/7FjZU7XFs7P9jHI9Z0yRhK,2019,2,26,nz,0.7,0.872,10,-5.896,1,0.0666,0.121,7.08e-06,0.103,0.761,125.03,190302,4
67,I Fall Apart,Post Malone,11050,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh,2019,2,26,nz,0.556,0.538,8,-5.408,0,0.0382,0.0689,0,0.196,0.291,143.95,223347,4
68,rockstar (feat. 21 Savage),Post Malone,11026,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt,2019,2,26,nz,0.587,0.535,5,-6.09,0,0.0898,0.117,6.56e-05,0.131,0.14,159.847,218147,4
69,Lucid Dreams,Juice WRLD,10941,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR,2019,2,26,nz,0.511,0.566,6,-7.23,0,0.2,0.349,0,0.34,0.218,83.903,239836,4
70,Closer,Six60,10929,https://open.spotify.com/track/1kpSmoMmNm3pcCU7MTTpoJ,2019,2,26,nz,0.527,0.732,0,-6.446,1,0.198,0.279,2.34e-05,0.154,0.656,91.453,196869,1
71,Let You Love Me,Rita Ora,10906,https://open.spotify.com/track/5Fla3zyOCcIRqrDoKLU0DP,2019,2,26,nz,0.475,0.846,10,-3.344,1,0.283,0.275,0,0.0824,0.451,96.036,191120,4
72,Ruin My Life,Zara Larsson,10662,https://open.spotify.com/track/5tAa8Uaqr4VvA3693mbIhU,2019,2,26,nz,0.665,0.699,11,-5.265,1,0.0578,0.423,0,0.0969,0.585,124.896,190932,4
73,Don’t Forget Your Roots,Six60,10623,https://open.spotify.com/track/5mUiad5pDU1wFvIbtKgJKB,2019,2,26,nz,0.633,0.541,0,-8.201,1,0.0312,0.00115,0.000398,0.0752,0.406,145.964,232520,4
74,6 Figures,Kings,10434,https://open.spotify.com/track/1Q8OgsmxcnoGev6T7KUenD,2019,2,26,nz,0.885,0.737,1,-6.468,1,0.0677,0.0061,0,0.592,0.496,89.977,200000,4
75,fake smile,Ariana Grande,10404,https://open.spotify.com/track/3wFLWP0FcIqHK1wb1CPthQ,2019,2,26,nz,0.45,0.619,9,-7.412,1,0.372,0.329,0,0.319,0.427,83.3,208880,4
76,Let Me Down Slowly,Alec Benjamin,10384,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d,2019,2,26,nz,0.652,0.557,1,-5.714,0,0.0318,0.74,0,0.124,0.483,150.073,169354,4
77,Wake Up in the Sky,Gucci Mane,10283,https://open.spotify.com/track/2G1tXoGBaEMJ7FKGnkf6ud,2019,2,26,nz,0.8,0.578,4,-5.144,0,0.0485,0.00381,0,0.367,0.367,143.01,203161,4
78,SAD!,XXXTENTACION,10251,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2,2019,2,26,nz,0.74,0.613,8,-4.88,1,0.145,0.258,0.00372,0.123,0.473,75.023,166606,4
79,Leave Me Alone,Flipp Dinero,10101,https://open.spotify.com/track/14mHfNsSHN0FbLftyjrV9g,2019,2,26,nz,0.792,0.743,7,-2.806,1,0.0851,0.107,0,0.183,0.742,150.024,195637,4
80,Faucet Failure,Ski Mask The Slump God,9992,https://open.spotify.com/track/1ThmUihH9dF8EV08ku5AXN,2019,2,26,nz,0.935,0.552,10,-9.373,0,0.335,0.111,0,0.0952,0.615,99.993,145627,4
81,Money,Cardi B,9987,https://open.spotify.com/track/2GGMabyHXnJmjY6CXhhB2e,2019,2,26,nz,0.95,0.59,8,-6.508,0,0.29,0.00534,0,0.11,0.219,130.003,183527,4
82,idontwannabeyouanymore,Billie Eilish,9726,https://open.spotify.com/track/40T5GIqQ1CegGm2PTEl8Bu,2019,2,26,nz,0.483,0.412,7,-8.461,1,0.0402,0.737,0,0.116,0.247,170.163,203569,3
83,I Like Me Better,Lauv,9718,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ,2019,2,26,nz,0.752,0.505,9,-7.621,1,0.253,0.535,2.55e-06,0.104,0.419,91.97,197437,4
84,Psycho (feat. Ty Dolla $ign),Post Malone,9661,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C,2019,2,26,nz,0.739,0.559,8,-8.011,1,0.117,0.58,0,0.112,0.439,140.124,221440,4
85,Rivers,Six60,9643,https://open.spotify.com/track/25qfmrJIuw6TAvXoZ0phzb,2019,2,26,nz,0.67,0.315,2,-9.724,1,0.05,0.513,0.00729,0.0954,0.765,126.375,204094,5
86,Moonlight,XXXTENTACION,9583,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL,2019,2,26,nz,0.921,0.537,9,-5.723,0,0.0804,0.556,0.00404,0.102,0.711,128.009,135090,4
87,"Thotiana (feat. Cardi B, YG) [Remix]",Blueface,9564,https://open.spotify.com/track/1JkrD47SDpAbyvqKtolcea,2019,2,26,nz,0.911,0.721,10,-4.833,0,0.28,0.0364,0,0.111,0.69,104.11,297546,4
88,Toto,Drax Project,9504,https://open.spotify.com/track/5JH1NuPiHEB0Wl03rLHNq7,2019,2,26,nz,0.781,0.755,10,-4.889,1,0.204,0.111,0,0.12,0.789,106.033,188820,4
89,bellyache,Billie Eilish,9468,https://open.spotify.com/track/51NFxnQvaosfDDutk0tams,2019,2,26,nz,0.695,0.573,4,-8.597,0,0.106,0.46,0.0734,0.482,0.408,99.939,179172,4
90,ocean eyes,Billie Eilish,9416,https://open.spotify.com/track/2uIX8YMNjGMD7441kqyyNU,2019,2,26,nz,0.475,0.37,4,-7.725,0,0.0361,0.819,0.0577,0.0841,0.157,144.828,200560,4
91,Waiting,KIAN,9273,https://open.spotify.com/track/0TBFJanfWaByPIi3f7RR82,2019,2,26,nz,0.787,0.448,4,-7.671,0,0.0508,0.372,0,0.0779,0.471,138.03,215653,4
92,Jocelyn Flores,XXXTENTACION,9261,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96,2019,2,26,nz,0.872,0.391,0,-9.144,0,0.242,0.469,4.13e-06,0.297,0.437,134.021,119133,4
93,In My Mind,Dynoro,9248,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33,2019,2,26,nz,0.694,0.77,6,-5.335,1,0.149,0.176,1.1e-05,0.118,0.163,125.905,184560,4
94,Rise,Jonas Blue,9145,https://open.spotify.com/track/3KLygy1YWhmrQx0GRs7IOx,2019,2,26,nz,0.687,0.785,1,-4.65,1,0.0333,0.327,0,0.203,0.655,106.046,194408,4
95,Hope,The Chainsmokers,9141,https://open.spotify.com/track/4BiiOzZCrXEzHRLYcYFiD5,2019,2,26,nz,0.773,0.699,1,-5.982,0,0.0958,0.488,3.6e-06,0.0814,0.513,104.941,180120,4
96,Swervin (feat. 6ix9ine),A Boogie Wit da Hoodie,9126,https://open.spotify.com/track/1wJRveJZLSb1rjhnUHQiv6,2019,2,26,nz,0.581,0.662,9,-5.239,1,0.303,0.0153,0,0.111,0.434,93.023,189487,4
97,Woke Up Late (feat. Hailee Steinfeld),Drax Project,9105,https://open.spotify.com/track/3qLBz3j26AHO2jBYUQWLA6,2019,2,26,nz,0.698,0.66,2,-5.429,0,0.083,0.043,0,0.186,0.351,119.214,181859,4
98,This Feeling,The Chainsmokers,8918,https://open.spotify.com/track/4NBTZtAt1F13VvlSKe6KTl,2019,2,26,nz,0.575,0.571,1,-7.906,1,0.0439,0.0558,0,0.0912,0.449,105.049,197947,4
99,Africa,TOTO,8764,https://open.spotify.com/track/2374M0fQpWi3dLnB54qaLX,2019,2,26,nz,0.671,0.373,9,-18.064,1,0.0323,0.257,7.95e-05,0.0481,0.732,92.717,295893,4
100,ghostin,Ariana Grande,8738,https://open.spotify.com/track/4lD7gHKF1e8Y9stQuVezZB,2019,2,26,nz,0.396,0.358,9,-8.294,1,0.0292,0.422,1.71e-05,0.19,0.111,103.807,271467,4
1,7 rings,Ariana Grande,49644,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF,2019,2,27,nz,0.778,0.317,1,-10.732,0,0.334,0.592,0,0.0881,0.327,140.048,178627,4
2,"break up with your girlfriend, i'm bored",Ariana Grande,49417,https://open.spotify.com/track/4kV4N9D1iKVxx1KLvtTpjS,2019,2,27,nz,0.726,0.554,5,-5.29,0,0.0917,0.0421,0,0.106,0.335,169.999,190440,4
3,Wow.,Post Malone,44274,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP,2019,2,27,nz,0.833,0.539,11,-7.399,0,0.178,0.163,2.1e-06,0.101,0.385,99.947,149520,4
4,Talk,Khalid,41935,https://open.spotify.com/track/0rTV5WefWd1J3OwIheTzxM,2019,2,27,nz,0.9,0.4,0,-8.443,1,0.124,0.0501,0,0.0876,0.338,136.001,197487,4
5,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,41622,https://open.spotify.com/track/7dbka99KTWke5o9hRp0JoB,2019,2,27,nz,0.761,0.479,2,-5.574,1,0.0466,0.552,0,0.0704,0.912,89.913,158040,4
6,bury a friend,Billie Eilish,40804,https://open.spotify.com/track/4NzMOnvSJVNKF7nw5NkXIP,2019,2,27,nz,0.905,0.389,8,-14.505,1,0.332,0.74,0.162,0.106,0.196,120.046,193143,4
7,Shallow,Lady Gaga,38189,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B,2019,2,27,nz,0.572,0.385,7,-6.362,1,0.0308,0.371,0,0.231,0.323,95.799,215733,4
8,Dancing With A Stranger (with Normani),Sam Smith,33904,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki,2019,2,27,nz,0.741,0.52,8,-7.513,1,0.0656,0.45,1.97e-06,0.222,0.347,102.998,171030,4
9,MIDDLE CHILD,J. Cole,31903,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8,2019,2,27,nz,0.837,0.364,8,-11.713,1,0.276,0.149,0,0.271,0.463,123.984,213594,4
10,Without Me,Halsey,30093,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C,2019,2,27,nz,0.752,0.488,6,-7.05,1,0.0705,0.297,9.11e-06,0.0936,0.533,136.041,201661,4
11,i'm so tired...,Lauv,27089,https://open.spotify.com/track/7COXchtUOMd6uIT6HvmRaI,2019,2,27,nz,0.599,0.733,11,-7.058,1,0.203,0.176,0,0.242,0.534,102.211,162583,4
