Position,Track Name,Artist,Streams,URL,Year,Month,Day,Region,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
26,Sucette (feat. Niska),Aya Nakamura,70174,https://open.spotify.com/track/3qHs2PoiJMPvdxgyRSvqAl,2019,1,1,fr,0.799,0.78,5,-6.115,0,0.128,0.235,1.05e-06,0.0638,0.671,189.956,167067,4
27,In My Mind,Dynoro,67886,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33,2019,1,1,fr,0.694,0.77,6,-5.335,1,0.149,0.176,1.1e-05,0.118,0.163,125.905,184560,4
28,Ma che beauté,Jul,67221,https://open.spotify.com/track/0XXooKwo0L6gxn0OxZFDXw,2019,1,1,fr,0.889,0.757,8,-5.495,1,0.165,0.329,0,0.0584,0.837,119.975,218926,4
29,Jon Snow,Lacrim,66733,https://open.spotify.com/track/2pz2M2tXX8ROcV1Pesr725,2019,1,1,fr,0.91,0.782,6,-7.621,0,0.322,0.0762,2.13e-06,0.101,0.49,106.99,198733,4
30,One Kiss (with Dua Lipa),Calvin Harris,66201,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6,2019,1,1,fr,0.791,0.862,9,-3.24,0,0.11,0.037,2.19e-05,0.0814,0.592,123.994,214847,4
31,Alright,Jain,66187,https://open.spotify.com/track/44ahv3Zj4FOJoy8gJLZF9B,2019,1,1,fr,0.685,0.611,8,-8.057,0,0.068,0.0181,6.64e-06,0.035,0.598,184.055,222493,4
32,Bella,MHD,64679,https://open.spotify.com/track/0O4XHiuVt3dBaOzSI49BtF,2019,1,1,fr,0.767,0.639,6,-6.633,0,0.125,0.422,0,0.124,0.653,102.045,183745,4
33,Paradise (feat. Benjamin Ingrosso),Ofenbach,64639,https://open.spotify.com/track/50SEeQXOJgaXPv2S0v7ded,2019,1,1,fr,0.759,0.804,11,-4.988,0,0.0319,0.0549,0,0.0782,0.96,121.94,154547,4
34,Bohemian Rhapsody - Remastered 2011,Queen,64101,https://open.spotify.com/track/7tFiyTwD0nx5a1eklYtX2J,2019,1,1,fr,0.397,0.396,3,-9.91,1,0.05,0.254,0,0.268,0.227,142.913,354320,4
35,Sweet but Psycho,Ava Max,63188,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim,2019,1,1,fr,0.719,0.704,1,-4.724,1,0.0476,0.0691,0,0.166,0.628,133.002,187436,4
36,Plus tard,Bigflo & Oli,62798,https://open.spotify.com/track/6KXZwMCjsRzhkJ3ccnYUJ8,2019,1,1,fr,0.873,0.63,7,-7.063,0,0.132,0.749,0,0.263,0.518,101.01,203507,4
