Position,Track Name,Artist,Streams,URL,Year,Month,Day,Region,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
23,Sin Pijama,Becky G,94910,https://open.spotify.com/track/2ijef6ni2amuunRoKTlgww,2019,1,1,es,0.791,0.745,11,-3.695,0,0.0464,0.354,2.93e-05,0.104,0.82,94.014,188560,4
24,Lo siento,Beret,93481,https://open.spotify.com/track/4S6gJt4RYR34t4sjW8wEah,2019,1,1,es,0.419,0.407,11,-9.011,0,0.0446,0.576,0,0.138,0.309,79.839,229939,4
25,TELÉFONO,Aitana,91881,https://open.spotify.com/track/5h8VHxOBK1VWWj46T8fSly,2019,1,1,es,0.691,0.829,11,-4.627,0,0.158,0.102,0.000177,0.0698,0.564,172.161,163294,4
26,Asesina - Remix,Brytiago,91738,https://open.spotify.com/track/59PYgzOiOjGDzjDT5N5oOX,2019,1,1,es,0.825,0.69,10,-4.252,0,0.226,0.589,0,0.413,0.516,94.194,327467,4
27,Reggaeton,J Balvin,89718,https://open.spotify.com/track/2D3z17LBMJ2HEHeBFFjTLi,2019,1,1,es,0.747,0.74,4,-4.325,0,0.191,0.0165,9.94e-05,0.101,0.552,176.059,158800,4
28,Desde el Corazón,Bad Bunny,89289,https://open.spotify.com/track/1R2mapMAUiYqre6jcFX57g,2019,1,1,es,0.739,0.663,10,-6.398,0,0.266,0.0529,0,0.198,0.368,180.025,127040,4
29,Antes de Morirme (feat. Rosalía),C. Tangana,87170,https://open.spotify.com/track/7aFBy1CBLGnZE1Iv6TvEZE,2019,1,1,es,0.865,0.498,8,-8.882,0,0.168,0.0718,0.00312,0.108,0.131,97.921,199994,4
30,Mujeres,Mozart La Para,83427,https://open.spotify.com/track/6xLvYhLOW2oETJoZv8ChU8,2019,1,1,es,0.835,0.767,1,-5.699,0,0.0686,0.204,7.93e-05,0.261,0.71,99.972,187667,4
31,Ta To Gucci (Remix),Cauty,81552,https://open.spotify.com/track/7kuRvjpeUcn6qNV9IBXC2C,2019,1,1,es,0.73,0.648,1,-6.405,0,0.378,0.383,0.000112,0.103,0.675,187.991,304859,4
32,Culpables,KAROL G,79803,https://open.spotify.com/track/6q8Lb50EtqNeeJXXe8mMAH,2019,1,1,es,0.728,0.801,8,-2.942,0,0.0683,0.279,4.71e-06,0.143,0.416,130.059,226627,4
33,Ni La Hora,Ana Guerra,78727,https://open.spotify.com/track/1he4G9w0zh5GokInpOSINW,2019,1,1,es,0.789,0.789,0,-2.738,1,0.101,0.235,0,0.179,0.958,90.054,198407,4
